type,Province/State,Country/Region,Lat,Long,date,cases
death,Victoria,Australia,-37.8136,144.9631,3/4/20,0
death,Victoria,Australia,-37.8136,144.9631,3/5/20,0
death,Victoria,Australia,-37.8136,144.9631,3/6/20,0
death,Victoria,Australia,-37.8136,144.9631,3/7/20,0
death,Victoria,Australia,-37.8136,144.9631,3/8/20,0
death,Victoria,Australia,-37.8136,144.9631,3/9/20,0
death,Victoria,Australia,-37.8136,144.9631,3/10/20,0
death,Victoria,Australia,-37.8136,144.9631,3/11/20,0
death,Victoria,Australia,-37.8136,144.9631,3/12/20,0
death,Victoria,Australia,-37.8136,144.9631,3/13/20,0
death,Victoria,Australia,-37.8136,144.9631,3/14/20,0
death,Victoria,Australia,-37.8136,144.9631,3/15/20,0
death,Victoria,Australia,-37.8136,144.9631,3/16/20,0
death,Victoria,Australia,-37.8136,144.9631,3/17/20,0
death,Victoria,Australia,-37.8136,144.9631,3/18/20,0
death,Queensland,Australia,-28.0167,153.4,1/22/20,0
death,Queensland,Australia,-28.0167,153.4,1/23/20,0
death,Queensland,Australia,-28.0167,153.4,1/24/20,0
death,Queensland,Australia,-28.0167,153.4,1/25/20,0
death,Queensland,Australia,-28.0167,153.4,1/26/20,0
death,Queensland,Australia,-28.0167,153.4,1/27/20,0
death,Queensland,Australia,-28.0167,153.4,1/28/20,0
death,Queensland,Australia,-28.0167,153.4,1/29/20,0
death,Queensland,Australia,-28.0167,153.4,1/30/20,0
death,Queensland,Australia,-28.0167,153.4,1/31/20,0
death,Queensland,Australia,-28.0167,153.4,2/1/20,0
death,Queensland,Australia,-28.0167,153.4,2/2/20,0
death,Queensland,Australia,-28.0167,153.4,2/3/20,0
death,Queensland,Australia,-28.0167,153.4,2/4/20,0
death,Queensland,Australia,-28.0167,153.4,2/5/20,0
death,Queensland,Australia,-28.0167,153.4,2/6/20,0
death,Queensland,Australia,-28.0167,153.4,2/7/20,0
death,Queensland,Australia,-28.0167,153.4,2/8/20,0
death,Queensland,Australia,-28.0167,153.4,2/9/20,0
death,Queensland,Australia,-28.0167,153.4,2/10/20,0
death,Queensland,Australia,-28.0167,153.4,2/11/20,0
death,Queensland,Australia,-28.0167,153.4,2/12/20,0
death,Queensland,Australia,-28.0167,153.4,2/13/20,0
death,Queensland,Australia,-28.0167,153.4,2/14/20,0
death,Queensland,Australia,-28.0167,153.4,2/15/20,0
death,Queensland,Australia,-28.0167,153.4,2/16/20,0
death,Queensland,Australia,-28.0167,153.4,2/17/20,0
death,Queensland,Australia,-28.0167,153.4,2/18/20,0
death,Queensland,Australia,-28.0167,153.4,2/19/20,0
death,Queensland,Australia,-28.0167,153.4,2/20/20,0
death,Queensland,Australia,-28.0167,153.4,2/21/20,0
death,Queensland,Australia,-28.0167,153.4,2/22/20,0
death,Queensland,Australia,-28.0167,153.4,2/23/20,0
death,Queensland,Australia,-28.0167,153.4,2/24/20,0
death,Queensland,Australia,-28.0167,153.4,2/25/20,0
death,Queensland,Australia,-28.0167,153.4,2/26/20,0
death,Queensland,Australia,-28.0167,153.4,2/27/20,0
death,Queensland,Australia,-28.0167,153.4,2/28/20,0
death,Queensland,Australia,-28.0167,153.4,2/29/20,0
death,Queensland,Australia,-28.0167,153.4,3/1/20,0
death,Queensland,Australia,-28.0167,153.4,3/2/20,0
death,Queensland,Australia,-28.0167,153.4,3/3/20,0
death,Queensland,Australia,-28.0167,153.4,3/4/20,0
death,Queensland,Australia,-28.0167,153.4,3/5/20,0
death,Queensland,Australia,-28.0167,153.4,3/6/20,0
death,Queensland,Australia,-28.0167,153.4,3/7/20,0
death,Queensland,Australia,-28.0167,153.4,3/8/20,0
death,Queensland,Australia,-28.0167,153.4,3/9/20,0
death,Queensland,Australia,-28.0167,153.4,3/10/20,0
death,Queensland,Australia,-28.0167,153.4,3/11/20,0
death,Queensland,Australia,-28.0167,153.4,3/12/20,0
death,Queensland,Australia,-28.0167,153.4,3/13/20,0
death,Queensland,Australia,-28.0167,153.4,3/14/20,0
death,Queensland,Australia,-28.0167,153.4,3/15/20,0
death,Queensland,Australia,-28.0167,153.4,3/16/20,0
death,Queensland,Australia,-28.0167,153.4,3/17/20,0
death,Queensland,Australia,-28.0167,153.4,3/18/20,0
death,,Cambodia,11.55,104.9167,1/22/20,0
death,,Cambodia,11.55,104.9167,1/23/20,0
death,,Cambodia,11.55,104.9167,1/24/20,0
death,,Cambodia,11.55,104.9167,1/25/20,0
death,,Cambodia,11.55,104.9167,1/26/20,0
death,,Cambodia,11.55,104.9167,1/27/20,0
death,,Cambodia,11.55,104.9167,1/28/20,0
death,,Cambodia,11.55,104.9167,1/29/20,0
death,,Cambodia,11.55,104.9167,1/30/20,0
death,,Cambodia,11.55,104.9167,1/31/20,0
death,,Cambodia,11.55,104.9167,2/1/20,0
death,,Cambodia,11.55,104.9167,2/2/20,0
death,,Cambodia,11.55,104.9167,2/3/20,0
death,,Cambodia,11.55,104.9167,2/4/20,0
death,,Cambodia,11.55,104.9167,2/5/20,0
death,,Cambodia,11.55,104.9167,2/6/20,0
death,,Cambodia,11.55,104.9167,2/7/20,0
death,,Cambodia,11.55,104.9167,2/8/20,0
death,,Cambodia,11.55,104.9167,2/9/20,0
death,,Cambodia,11.55,104.9167,2/10/20,0
death,,Cambodia,11.55,104.9167,2/11/20,0
death,,Cambodia,11.55,104.9167,2/12/20,0
death,,Cambodia,11.55,104.9167,2/13/20,0
death,,Cambodia,11.55,104.9167,2/14/20,0
death,,Cambodia,11.55,104.9167,2/15/20,0
death,,Cambodia,11.55,104.9167,2/16/20,0
death,,Cambodia,11.55,104.9167,2/17/20,0
death,,Cambodia,11.55,104.9167,2/18/20,0
death,,Cambodia,11.55,104.9167,2/19/20,0
death,,Cambodia,11.55,104.9167,2/20/20,0
death,,Cambodia,11.55,104.9167,2/21/20,0
death,,Cambodia,11.55,104.9167,2/22/20,0
death,,Cambodia,11.55,104.9167,2/23/20,0
death,,Cambodia,11.55,104.9167,2/24/20,0
death,,Cambodia,11.55,104.9167,2/25/20,0
death,,Cambodia,11.55,104.9167,2/26/20,0
death,,Cambodia,11.55,104.9167,2/27/20,0
death,,Cambodia,11.55,104.9167,2/28/20,0
death,,Cambodia,11.55,104.9167,2/29/20,0
death,,Cambodia,11.55,104.9167,3/1/20,0
death,,Cambodia,11.55,104.9167,3/2/20,0
death,,Cambodia,11.55,104.9167,3/3/20,0
death,,Cambodia,11.55,104.9167,3/4/20,0
death,,Cambodia,11.55,104.9167,3/5/20,0
death,,Cambodia,11.55,104.9167,3/6/20,0
death,,Cambodia,11.55,104.9167,3/7/20,0
death,,Cambodia,11.55,104.9167,3/8/20,0
death,,Cambodia,11.55,104.9167,3/9/20,0
death,,Cambodia,11.55,104.9167,3/10/20,0
death,,Cambodia,11.55,104.9167,3/11/20,0
death,,Cambodia,11.55,104.9167,3/12/20,0
death,,Cambodia,11.55,104.9167,3/13/20,0
death,,Cambodia,11.55,104.9167,3/14/20,0
death,,Cambodia,11.55,104.9167,3/15/20,0
death,,Cambodia,11.55,104.9167,3/16/20,0
death,,Cambodia,11.55,104.9167,3/17/20,0
death,,Cambodia,11.55,104.9167,3/18/20,0
death,,Sri Lanka,7.0,81.0,1/22/20,0
death,,Sri Lanka,7.0,81.0,1/23/20,0
death,,Sri Lanka,7.0,81.0,1/24/20,0
death,,Sri Lanka,7.0,81.0,1/25/20,0
death,,Sri Lanka,7.0,81.0,1/26/20,0
death,,Sri Lanka,7.0,81.0,1/27/20,0
death,,Sri Lanka,7.0,81.0,1/28/20,0
death,,Sri Lanka,7.0,81.0,1/29/20,0
death,,Sri Lanka,7.0,81.0,1/30/20,0
death,,Sri Lanka,7.0,81.0,1/31/20,0
death,,Sri Lanka,7.0,81.0,2/1/20,0
death,,Sri Lanka,7.0,81.0,2/2/20,0
death,,Sri Lanka,7.0,81.0,2/3/20,0
death,,Sri Lanka,7.0,81.0,2/4/20,0
death,,Sri Lanka,7.0,81.0,2/5/20,0
death,,Sri Lanka,7.0,81.0,2/6/20,0
death,,Sri Lanka,7.0,81.0,2/7/20,0
death,,Sri Lanka,7.0,81.0,2/8/20,0
death,,Sri Lanka,7.0,81.0,2/9/20,0
death,,Sri Lanka,7.0,81.0,2/10/20,0
death,,Sri Lanka,7.0,81.0,2/11/20,0
death,,Sri Lanka,7.0,81.0,2/12/20,0
death,,Sri Lanka,7.0,81.0,2/13/20,0
death,,Sri Lanka,7.0,81.0,2/14/20,0
death,,Sri Lanka,7.0,81.0,2/15/20,0
death,,Sri Lanka,7.0,81.0,2/16/20,0
death,,Sri Lanka,7.0,81.0,2/17/20,0
death,,Sri Lanka,7.0,81.0,2/18/20,0
death,,Sri Lanka,7.0,81.0,2/19/20,0
death,,Sri Lanka,7.0,81.0,2/20/20,0
death,,Sri Lanka,7.0,81.0,2/21/20,0
death,,Sri Lanka,7.0,81.0,2/22/20,0
death,,Sri Lanka,7.0,81.0,2/23/20,0
death,,Sri Lanka,7.0,81.0,2/24/20,0
death,,Sri Lanka,7.0,81.0,2/25/20,0
death,,Sri Lanka,7.0,81.0,2/26/20,0
death,,Sri Lanka,7.0,81.0,2/27/20,0
death,,Sri Lanka,7.0,81.0,2/28/20,0
death,,Sri Lanka,7.0,81.0,2/29/20,0
death,,Sri Lanka,7.0,81.0,3/1/20,0
death,,Sri Lanka,7.0,81.0,3/2/20,0
death,,Sri Lanka,7.0,81.0,3/3/20,0
death,,Sri Lanka,7.0,81.0,3/4/20,0
death,,Sri Lanka,7.0,81.0,3/5/20,0
death,,Sri Lanka,7.0,81.0,3/6/20,0
death,,Sri Lanka,7.0,81.0,3/7/20,0
death,,Sri Lanka,7.0,81.0,3/8/20,0
death,,Sri Lanka,7.0,81.0,3/9/20,0
death,,Sri Lanka,7.0,81.0,3/10/20,0
death,,Sri Lanka,7.0,81.0,3/11/20,0
death,,Sri Lanka,7.0,81.0,3/12/20,0
death,,Sri Lanka,7.0,81.0,3/13/20,0
death,,Sri Lanka,7.0,81.0,3/14/20,0
death,,Sri Lanka,7.0,81.0,3/15/20,0
death,,Sri Lanka,7.0,81.0,3/16/20,0
death,,Sri Lanka,7.0,81.0,3/17/20,0
death,,Sri Lanka,7.0,81.0,3/18/20,0
death,,Germany,51.0,9.0,1/22/20,0
death,,Germany,51.0,9.0,1/23/20,0
death,,Germany,51.0,9.0,1/24/20,0
death,,Germany,51.0,9.0,1/25/20,0
death,,Germany,51.0,9.0,1/26/20,0
death,,Germany,51.0,9.0,1/27/20,0
death,,Germany,51.0,9.0,1/28/20,0
death,,Germany,51.0,9.0,1/29/20,0
death,,Germany,51.0,9.0,1/30/20,0
death,,Germany,51.0,9.0,1/31/20,0
death,,Germany,51.0,9.0,2/1/20,0
death,,Germany,51.0,9.0,2/2/20,0
death,,Germany,51.0,9.0,2/3/20,0
death,,Germany,51.0,9.0,2/4/20,0
death,,Germany,51.0,9.0,2/5/20,0
death,,Germany,51.0,9.0,2/6/20,0
death,,Germany,51.0,9.0,2/7/20,0
death,,Germany,51.0,9.0,2/8/20,0
death,,Germany,51.0,9.0,2/9/20,0
death,,Germany,51.0,9.0,2/10/20,0
death,,Germany,51.0,9.0,2/11/20,0
death,,Germany,51.0,9.0,2/12/20,0
death,,Germany,51.0,9.0,2/13/20,0
death,,Germany,51.0,9.0,2/14/20,0
death,,Germany,51.0,9.0,2/15/20,0
death,,Germany,51.0,9.0,2/16/20,0
death,,Germany,51.0,9.0,2/17/20,0
death,,Germany,51.0,9.0,2/18/20,0
death,,Germany,51.0,9.0,2/19/20,0
death,,Germany,51.0,9.0,2/20/20,0
death,,Germany,51.0,9.0,2/21/20,0
death,,Germany,51.0,9.0,2/22/20,0
death,,Germany,51.0,9.0,2/23/20,0
death,,Germany,51.0,9.0,2/24/20,0
death,,Germany,51.0,9.0,2/25/20,0
death,,Germany,51.0,9.0,2/26/20,0
death,,Germany,51.0,9.0,2/27/20,0
death,,Germany,51.0,9.0,2/28/20,0
death,,Germany,51.0,9.0,2/29/20,0
death,,Germany,51.0,9.0,3/1/20,0
death,,Germany,51.0,9.0,3/2/20,0
death,,Germany,51.0,9.0,3/3/20,0
death,,Germany,51.0,9.0,3/4/20,0
death,,Germany,51.0,9.0,3/5/20,0
death,,Germany,51.0,9.0,3/6/20,0
death,,Germany,51.0,9.0,3/7/20,0
death,,Germany,51.0,9.0,3/8/20,0
death,,Germany,51.0,9.0,3/9/20,2
death,,Germany,51.0,9.0,3/10/20,2
death,,Germany,51.0,9.0,3/11/20,3
death,,Germany,51.0,9.0,3/12/20,3
death,,Germany,51.0,9.0,3/13/20,7
death,,Germany,51.0,9.0,3/14/20,9
death,,Germany,51.0,9.0,3/15/20,11
death,,Germany,51.0,9.0,3/16/20,17
death,,Germany,51.0,9.0,3/17/20,24
death,,Germany,51.0,9.0,3/18/20,28
death,,Finland,64.0,26.0,1/22/20,0
death,,Finland,64.0,26.0,1/23/20,0
death,,Finland,64.0,26.0,1/24/20,0
death,,Finland,64.0,26.0,1/25/20,0
death,,Finland,64.0,26.0,1/26/20,0
death,,Finland,64.0,26.0,1/27/20,0
death,,Finland,64.0,26.0,1/28/20,0
death,,Finland,64.0,26.0,1/29/20,0
death,,Finland,64.0,26.0,1/30/20,0
death,,Finland,64.0,26.0,1/31/20,0
death,,Finland,64.0,26.0,2/1/20,0
death,,Finland,64.0,26.0,2/2/20,0
death,,Finland,64.0,26.0,2/3/20,0
death,,Finland,64.0,26.0,2/4/20,0
death,,Finland,64.0,26.0,2/5/20,0
death,,Finland,64.0,26.0,2/6/20,0
death,,Finland,64.0,26.0,2/7/20,0
death,,Finland,64.0,26.0,2/8/20,0
death,,Finland,64.0,26.0,2/9/20,0
death,,Finland,64.0,26.0,2/10/20,0
death,,Finland,64.0,26.0,2/11/20,0
death,,Finland,64.0,26.0,2/12/20,0
death,,Finland,64.0,26.0,2/13/20,0
death,,Finland,64.0,26.0,2/14/20,0
death,,Finland,64.0,26.0,2/15/20,0
death,,Finland,64.0,26.0,2/16/20,0
death,,Finland,64.0,26.0,2/17/20,0
death,,Finland,64.0,26.0,2/18/20,0
death,,Finland,64.0,26.0,2/19/20,0
death,,Finland,64.0,26.0,2/20/20,0
death,,Finland,64.0,26.0,2/21/20,0
death,,Finland,64.0,26.0,2/22/20,0
death,,Finland,64.0,26.0,2/23/20,0
death,,Finland,64.0,26.0,2/24/20,0
death,,Finland,64.0,26.0,2/25/20,0
death,,Finland,64.0,26.0,2/26/20,0
death,,Finland,64.0,26.0,2/27/20,0
death,,Finland,64.0,26.0,2/28/20,0
death,,Finland,64.0,26.0,2/29/20,0
death,,Finland,64.0,26.0,3/1/20,0
death,,Finland,64.0,26.0,3/2/20,0
death,,Finland,64.0,26.0,3/3/20,0
death,,Finland,64.0,26.0,3/4/20,0
death,,Finland,64.0,26.0,3/5/20,0
death,,Finland,64.0,26.0,3/6/20,0
death,,Finland,64.0,26.0,3/7/20,0
death,,Finland,64.0,26.0,3/8/20,0
death,,Finland,64.0,26.0,3/9/20,0
death,,Finland,64.0,26.0,3/10/20,0
death,,Finland,64.0,26.0,3/11/20,0
death,,Finland,64.0,26.0,3/12/20,0
death,,Finland,64.0,26.0,3/13/20,0
death,,Finland,64.0,26.0,3/14/20,0
death,,Finland,64.0,26.0,3/15/20,0
death,,Finland,64.0,26.0,3/16/20,0
death,,Finland,64.0,26.0,3/17/20,0
death,,Finland,64.0,26.0,3/18/20,0
death,,United Arab Emirates,24.0,54.0,1/22/20,0
death,,United Arab Emirates,24.0,54.0,1/23/20,0
death,,United Arab Emirates,24.0,54.0,1/24/20,0
death,,United Arab Emirates,24.0,54.0,1/25/20,0
death,,United Arab Emirates,24.0,54.0,1/26/20,0
death,,United Arab Emirates,24.0,54.0,1/27/20,0
death,,United Arab Emirates,24.0,54.0,1/28/20,0
death,,United Arab Emirates,24.0,54.0,1/29/20,0
death,,United Arab Emirates,24.0,54.0,1/30/20,0
death,,United Arab Emirates,24.0,54.0,1/31/20,0
death,,United Arab Emirates,24.0,54.0,2/1/20,0
death,,United Arab Emirates,24.0,54.0,2/2/20,0
death,,United Arab Emirates,24.0,54.0,2/3/20,0
death,,United Arab Emirates,24.0,54.0,2/4/20,0
death,,United Arab Emirates,24.0,54.0,2/5/20,0
death,,United Arab Emirates,24.0,54.0,2/6/20,0
death,,United Arab Emirates,24.0,54.0,2/7/20,0
death,,United Arab Emirates,24.0,54.0,2/8/20,0
death,,United Arab Emirates,24.0,54.0,2/9/20,0
death,,United Arab Emirates,24.0,54.0,2/10/20,0
death,,United Arab Emirates,24.0,54.0,2/11/20,0
death,,United Arab Emirates,24.0,54.0,2/12/20,0
death,,United Arab Emirates,24.0,54.0,2/13/20,0
death,,United Arab Emirates,24.0,54.0,2/14/20,0
death,,United Arab Emirates,24.0,54.0,2/15/20,0
death,,United Arab Emirates,24.0,54.0,2/16/20,0
death,,United Arab Emirates,24.0,54.0,2/17/20,0
death,,United Arab Emirates,24.0,54.0,2/18/20,0
death,,United Arab Emirates,24.0,54.0,2/19/20,0
death,,United Arab Emirates,24.0,54.0,2/20/20,0
death,,United Arab Emirates,24.0,54.0,2/21/20,0
death,,United Arab Emirates,24.0,54.0,2/22/20,0
death,,United Arab Emirates,24.0,54.0,2/23/20,0
death,,United Arab Emirates,24.0,54.0,2/24/20,0
death,,United Arab Emirates,24.0,54.0,2/25/20,0
death,,United Arab Emirates,24.0,54.0,2/26/20,0
death,,United Arab Emirates,24.0,54.0,2/27/20,0
death,,United Arab Emirates,24.0,54.0,2/28/20,0
death,,United Arab Emirates,24.0,54.0,2/29/20,0
death,,United Arab Emirates,24.0,54.0,3/1/20,0
death,,United Arab Emirates,24.0,54.0,3/2/20,0
death,,United Arab Emirates,24.0,54.0,3/3/20,0
death,,United Arab Emirates,24.0,54.0,3/4/20,0
death,,United Arab Emirates,24.0,54.0,3/5/20,0
death,,United Arab Emirates,24.0,54.0,3/6/20,0
death,,United Arab Emirates,24.0,54.0,3/7/20,0
death,,United Arab Emirates,24.0,54.0,3/8/20,0
death,,United Arab Emirates,24.0,54.0,3/9/20,0
death,,United Arab Emirates,24.0,54.0,3/10/20,0
death,,United Arab Emirates,24.0,54.0,3/11/20,0
death,,United Arab Emirates,24.0,54.0,3/12/20,0
death,,United Arab Emirates,24.0,54.0,3/13/20,0
death,,United Arab Emirates,24.0,54.0,3/14/20,0
death,,United Arab Emirates,24.0,54.0,3/15/20,0
death,,United Arab Emirates,24.0,54.0,3/16/20,0
death,,United Arab Emirates,24.0,54.0,3/17/20,0
death,,United Arab Emirates,24.0,54.0,3/18/20,0
death,,Philippines,13.0,122.0,1/22/20,0
death,,Philippines,13.0,122.0,1/23/20,0
death,,Philippines,13.0,122.0,1/24/20,0
death,,Philippines,13.0,122.0,1/25/20,0
death,,Philippines,13.0,122.0,1/26/20,0
death,,Philippines,13.0,122.0,1/27/20,0
death,,Philippines,13.0,122.0,1/28/20,0
death,,Philippines,13.0,122.0,1/29/20,0
death,,Philippines,13.0,122.0,1/30/20,0
death,,Philippines,13.0,122.0,1/31/20,0
death,,Philippines,13.0,122.0,2/1/20,0
death,,Philippines,13.0,122.0,2/2/20,1
death,,Philippines,13.0,122.0,2/3/20,1
death,,Philippines,13.0,122.0,2/4/20,1
death,,Philippines,13.0,122.0,2/5/20,1
death,,Philippines,13.0,122.0,2/6/20,1
death,,Philippines,13.0,122.0,2/7/20,1
death,,Philippines,13.0,122.0,2/8/20,1
death,,Philippines,13.0,122.0,2/9/20,1
death,,Philippines,13.0,122.0,2/10/20,1
death,,Philippines,13.0,122.0,2/11/20,1
death,,Philippines,13.0,122.0,2/12/20,1
death,,Philippines,13.0,122.0,2/13/20,1
death,,Philippines,13.0,122.0,2/14/20,1
death,,Philippines,13.0,122.0,2/15/20,1
death,,Philippines,13.0,122.0,2/16/20,1
death,,Philippines,13.0,122.0,2/17/20,1
death,,Philippines,13.0,122.0,2/18/20,1
death,,Philippines,13.0,122.0,2/19/20,1
death,,Philippines,13.0,122.0,2/20/20,1
death,,Philippines,13.0,122.0,2/21/20,1
death,,Philippines,13.0,122.0,2/22/20,1
death,,Philippines,13.0,122.0,2/23/20,1
death,,Philippines,13.0,122.0,2/24/20,1
death,,Philippines,13.0,122.0,2/25/20,1
death,,Philippines,13.0,122.0,2/26/20,1
death,,Philippines,13.0,122.0,2/27/20,1
death,,Philippines,13.0,122.0,2/28/20,1
death,,Philippines,13.0,122.0,2/29/20,1
death,,Philippines,13.0,122.0,3/1/20,1
death,,Philippines,13.0,122.0,3/2/20,1
death,,Philippines,13.0,122.0,3/3/20,1
death,,Philippines,13.0,122.0,3/4/20,1
death,,Philippines,13.0,122.0,3/5/20,1
death,,Philippines,13.0,122.0,3/6/20,1
death,,Philippines,13.0,122.0,3/7/20,1
death,,Philippines,13.0,122.0,3/8/20,1
death,,Philippines,13.0,122.0,3/9/20,1
death,,Philippines,13.0,122.0,3/10/20,1
death,,Philippines,13.0,122.0,3/11/20,1
death,,Philippines,13.0,122.0,3/12/20,2
death,,Philippines,13.0,122.0,3/13/20,5
death,,Philippines,13.0,122.0,3/14/20,8
death,,Philippines,13.0,122.0,3/15/20,11
death,,Philippines,13.0,122.0,3/16/20,12
death,,Philippines,13.0,122.0,3/17/20,12
death,,Philippines,13.0,122.0,3/18/20,19
death,,India,21.0,78.0,1/22/20,0
death,,India,21.0,78.0,1/23/20,0
death,,India,21.0,78.0,1/24/20,0
death,,India,21.0,78.0,1/25/20,0
death,,India,21.0,78.0,1/26/20,0
death,,India,21.0,78.0,1/27/20,0
death,,India,21.0,78.0,1/28/20,0
death,,India,21.0,78.0,1/29/20,0
death,,India,21.0,78.0,1/30/20,0
death,,India,21.0,78.0,1/31/20,0
death,,India,21.0,78.0,2/1/20,0
death,,India,21.0,78.0,2/2/20,0
death,,India,21.0,78.0,2/3/20,0
death,,India,21.0,78.0,2/4/20,0
death,,India,21.0,78.0,2/5/20,0
death,,India,21.0,78.0,2/6/20,0
death,,India,21.0,78.0,2/7/20,0
death,,India,21.0,78.0,2/8/20,0
death,,India,21.0,78.0,2/9/20,0
death,,India,21.0,78.0,2/10/20,0
death,,India,21.0,78.0,2/11/20,0
death,,India,21.0,78.0,2/12/20,0
death,,India,21.0,78.0,2/13/20,0
death,,India,21.0,78.0,2/14/20,0
death,,India,21.0,78.0,2/15/20,0
death,,India,21.0,78.0,2/16/20,0
death,,India,21.0,78.0,2/17/20,0
death,,India,21.0,78.0,2/18/20,0
death,,India,21.0,78.0,2/19/20,0
death,,India,21.0,78.0,2/20/20,0
death,,India,21.0,78.0,2/21/20,0
death,,India,21.0,78.0,2/22/20,0
death,,India,21.0,78.0,2/23/20,0
death,,India,21.0,78.0,2/24/20,0
death,,India,21.0,78.0,2/25/20,0
death,,India,21.0,78.0,2/26/20,0
death,,India,21.0,78.0,2/27/20,0
death,,India,21.0,78.0,2/28/20,0
death,,India,21.0,78.0,2/29/20,0
death,,India,21.0,78.0,3/1/20,0
death,,India,21.0,78.0,3/2/20,0
death,,India,21.0,78.0,3/3/20,0
death,,India,21.0,78.0,3/4/20,0
death,,India,21.0,78.0,3/5/20,0
death,,India,21.0,78.0,3/6/20,0
death,,India,21.0,78.0,3/7/20,0
death,,India,21.0,78.0,3/8/20,0
death,,India,21.0,78.0,3/9/20,0
death,,India,21.0,78.0,3/10/20,0
death,,India,21.0,78.0,3/11/20,1
death,,India,21.0,78.0,3/12/20,1
death,,India,21.0,78.0,3/13/20,2
death,,India,21.0,78.0,3/14/20,2
death,,India,21.0,78.0,3/15/20,2
death,,India,21.0,78.0,3/16/20,2
death,,India,21.0,78.0,3/17/20,3
death,,India,21.0,78.0,3/18/20,3
death,,Italy,43.0,12.0,1/22/20,0
death,,Italy,43.0,12.0,1/23/20,0
death,,Italy,43.0,12.0,1/24/20,0
death,,Italy,43.0,12.0,1/25/20,0
death,,Italy,43.0,12.0,1/26/20,0
death,,Italy,43.0,12.0,1/27/20,0
death,,Italy,43.0,12.0,1/28/20,0
death,,Italy,43.0,12.0,1/29/20,0
death,,Italy,43.0,12.0,1/30/20,0
death,,Italy,43.0,12.0,1/31/20,0
death,,Italy,43.0,12.0,2/1/20,0
death,,Italy,43.0,12.0,2/2/20,0
death,,Italy,43.0,12.0,2/3/20,0
death,,Italy,43.0,12.0,2/4/20,0
death,,Italy,43.0,12.0,2/5/20,0
death,,Italy,43.0,12.0,2/6/20,0
death,,Italy,43.0,12.0,2/7/20,0
death,,Italy,43.0,12.0,2/8/20,0
death,,Italy,43.0,12.0,2/9/20,0
death,,Italy,43.0,12.0,2/10/20,0
death,,Italy,43.0,12.0,2/11/20,0
death,,Italy,43.0,12.0,2/12/20,0
death,,Italy,43.0,12.0,2/13/20,0
death,,Italy,43.0,12.0,2/14/20,0
death,,Italy,43.0,12.0,2/15/20,0
death,,Italy,43.0,12.0,2/16/20,0
death,,Italy,43.0,12.0,2/17/20,0
death,,Italy,43.0,12.0,2/18/20,0
death,,Italy,43.0,12.0,2/19/20,0
death,,Italy,43.0,12.0,2/20/20,0
death,,Italy,43.0,12.0,2/21/20,1
death,,Italy,43.0,12.0,2/22/20,2
death,,Italy,43.0,12.0,2/23/20,3
death,,Italy,43.0,12.0,2/24/20,7
death,,Italy,43.0,12.0,2/25/20,10
death,,Italy,43.0,12.0,2/26/20,12
death,,Italy,43.0,12.0,2/27/20,17
death,,Italy,43.0,12.0,2/28/20,21
death,,Italy,43.0,12.0,2/29/20,29
death,,Italy,43.0,12.0,3/1/20,34
death,,Italy,43.0,12.0,3/2/20,52
death,,Italy,43.0,12.0,3/3/20,79
death,,Italy,43.0,12.0,3/4/20,107
death,,Italy,43.0,12.0,3/5/20,148
death,,Italy,43.0,12.0,3/6/20,197
death,,Italy,43.0,12.0,3/7/20,233
death,,Italy,43.0,12.0,3/8/20,366
death,,Italy,43.0,12.0,3/9/20,463
death,,Italy,43.0,12.0,3/10/20,631
death,,Italy,43.0,12.0,3/11/20,827
death,,Italy,43.0,12.0,3/12/20,827
death,,Italy,43.0,12.0,3/13/20,1266
death,,Italy,43.0,12.0,3/14/20,1441
death,,Italy,43.0,12.0,3/15/20,1809
death,,Italy,43.0,12.0,3/16/20,2158
death,,Italy,43.0,12.0,3/17/20,2503
death,,Italy,43.0,12.0,3/18/20,2978
death,,Sweden,63.0,16.0,1/22/20,0
death,,Sweden,63.0,16.0,1/23/20,0
death,,Sweden,63.0,16.0,1/24/20,0
death,,Sweden,63.0,16.0,1/25/20,0
death,,Sweden,63.0,16.0,1/26/20,0
death,,Sweden,63.0,16.0,1/27/20,0
death,,Sweden,63.0,16.0,1/28/20,0
death,,Sweden,63.0,16.0,1/29/20,0
death,,Sweden,63.0,16.0,1/30/20,0
death,,Sweden,63.0,16.0,1/31/20,0
death,,Sweden,63.0,16.0,2/1/20,0
death,,Sweden,63.0,16.0,2/2/20,0
death,,Sweden,63.0,16.0,2/3/20,0
death,,Sweden,63.0,16.0,2/4/20,0
death,,Sweden,63.0,16.0,2/5/20,0
death,,Sweden,63.0,16.0,2/6/20,0
death,,Sweden,63.0,16.0,2/7/20,0
death,,Sweden,63.0,16.0,2/8/20,0
death,,Sweden,63.0,16.0,2/9/20,0
death,,Sweden,63.0,16.0,2/10/20,0
death,,Sweden,63.0,16.0,2/11/20,0
death,,Sweden,63.0,16.0,2/12/20,0
death,,Sweden,63.0,16.0,2/13/20,0
death,,Sweden,63.0,16.0,2/14/20,0
death,,Sweden,63.0,16.0,2/15/20,0
death,,Sweden,63.0,16.0,2/16/20,0
death,,Sweden,63.0,16.0,2/17/20,0
death,,Sweden,63.0,16.0,2/18/20,0
death,,Sweden,63.0,16.0,2/19/20,0
death,,Sweden,63.0,16.0,2/20/20,0
death,,Sweden,63.0,16.0,2/21/20,0
