Date,Country/Region,Province/State,Lat,Long,ConfirmedToDate,NewConfirmed,DaysToDouble_New,NewConfirmed_2DayAvg,DaysToDouble_2DayAvg,DeathsToDate,NewDeaths,DaysToDoubleDeath_New,NewDeaths_2DayAvg,DaysToDoubleDeath_2DayAvg,Recovered,ActiveCases,DaysIn,DaysIn5,DaysIn100,DaysIn250,DaysIn1000,DaysInDeaths,DaysInDeaths5,DaysInDeaths100,DaysInDeaths250,DaysInDeaths1000
2/11/20,US,"Gunnison, CO",38.5458,-106.9253,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/12/20,US,"Gunnison, CO",38.5458,-106.9253,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/13/20,US,"Gunnison, CO",38.5458,-106.9253,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/14/20,US,"Gunnison, CO",38.5458,-106.9253,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/15/20,US,"Gunnison, CO",38.5458,-106.9253,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/16/20,US,"Gunnison, CO",38.5458,-106.9253,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/17/20,US,"Gunnison, CO",38.5458,-106.9253,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/18/20,US,"Gunnison, CO",38.5458,-106.9253,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/19/20,US,"Gunnison, CO",38.5458,-106.9253,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/20/20,US,"Gunnison, CO",38.5458,-106.9253,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/21/20,US,"Gunnison, CO",38.5458,-106.9253,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/22/20,US,"Gunnison, CO",38.5458,-106.9253,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/23/20,US,"Gunnison, CO",38.5458,-106.9253,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/24/20,US,"Gunnison, CO",38.5458,-106.9253,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/25/20,US,"Gunnison, CO",38.5458,-106.9253,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/26/20,US,"Gunnison, CO",38.5458,-106.9253,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/27/20,US,"Gunnison, CO",38.5458,-106.9253,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/28/20,US,"Gunnison, CO",38.5458,-106.9253,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/29/20,US,"Gunnison, CO",38.5458,-106.9253,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/1/20,US,"Gunnison, CO",38.5458,-106.9253,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/2/20,US,"Gunnison, CO",38.5458,-106.9253,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/3/20,US,"Gunnison, CO",38.5458,-106.9253,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/4/20,US,"Gunnison, CO",38.5458,-106.9253,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/5/20,US,"Gunnison, CO",38.5458,-106.9253,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/6/20,US,"Gunnison, CO",38.5458,-106.9253,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/7/20,US,"Gunnison, CO",38.5458,-106.9253,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/8/20,US,"Gunnison, CO",38.5458,-106.9253,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/9/20,US,"Gunnison, CO",38.5458,-106.9253,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/10/20,US,"Gunnison, CO",38.5458,-106.9253,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/11/20,US,"Gunnison, CO",38.5458,-106.9253,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/12/20,US,"Gunnison, CO",38.5458,-106.9253,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/13/20,US,"Gunnison, CO",38.5458,-106.9253,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/14/20,US,"Gunnison, CO",38.5458,-106.9253,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/15/20,US,"Gunnison, CO",38.5458,-106.9253,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/16/20,US,"Gunnison, CO",38.5458,-106.9253,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/17/20,US,"Gunnison, CO",38.5458,-106.9253,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,US,"Gunnison, CO",38.5458,-106.9253,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/22/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,1.0,0,1.0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
1/23/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/24/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/25/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/26/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/27/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/28/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/29/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/30/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/31/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/1/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/2/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/3/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/4/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/5/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/6/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/7/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/8/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/9/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/10/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/11/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/12/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/13/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/14/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/15/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/16/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/17/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/18/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/19/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/20/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/21/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/22/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/23/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/24/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/25/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/26/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/27/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/28/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/29/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/1/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/2/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/3/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/4/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/5/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/6/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/7/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/8/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/9/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/10/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/11/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/12/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/13/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/14/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/15/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/16/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/17/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,US,"Gwinnett, GA",33.9191,-84.0167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/22/20,US,"Hanover, VA",37.7772,-77.5161,0,0,1.0,0,1.0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
1/23/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/24/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/25/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/26/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/27/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/28/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/29/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/30/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/31/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/1/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/2/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/3/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/4/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/5/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/6/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/7/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/8/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/9/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/10/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/11/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/12/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/13/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/14/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/15/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/16/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/17/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/18/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/19/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/20/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/21/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/22/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/23/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/24/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/25/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/26/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/27/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/28/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/29/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/1/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/2/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/3/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/4/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/5/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/6/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/7/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/8/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/9/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/10/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/11/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/12/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/13/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/14/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/15/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/16/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/17/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,US,"Hanover, VA",37.7772,-77.5161,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/22/20,US,"Harford County, MD",39.5839,-76.3637,0,0,1.0,0,1.0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
1/23/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/24/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/25/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/26/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/27/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/28/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/29/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/30/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/31/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/1/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/2/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/3/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/4/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/5/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/6/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/7/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/8/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/9/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/10/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/11/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/12/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/13/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/14/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/15/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/16/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/17/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/18/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/19/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/20/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/21/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/22/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/23/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/24/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/25/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/26/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/27/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/28/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/29/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/1/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/2/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/3/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/4/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/5/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/6/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/7/20,US,"Harford County, MD",39.5839,-76.3637,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/8/20,US,"Harford County, MD",39.5839,-76.3637,1,1,,0.5,,0,0,,0,,0,1,1,0,0,0,0,0,0,0,0,0
3/9/20,US,"Harford County, MD",39.5839,-76.3637,1,0,,0.5,1.4,0,0,,0,,0,1,2,0,0,0,0,0,0,0,0,0
