Date,Country/Region,Province/State,Lat,Long,ConfirmedToDate,NewConfirmed,PrevNewConfirmed,DaysToDouble_New,NewConfirmed_2DayAvg,DaysToDouble_2DayAvg,DeathsToDate,NewDeaths,PrevNewDeaths,DaysToDoubleDeath_New,NewDeaths_2DayAvg,DaysToDoubleDeath_2DayAvg,Recovered,ActiveCases,DaysIn,DaysIn5,DaysIn100,DaysIn250,DaysIn1000,DaysInDeaths,DaysInDeaths5,DaysInDeaths100,DaysInDeaths250,DaysInDeaths1000
3/19/20,US,Idaho,44.2405,-114.4788,11,2,1,3.1,1.5,4.2,0,0,0,,0,,0,11,7,5,0,0,0,0,0,0,0,0
3/20/20,US,Idaho,44.2405,-114.4788,23,12,2,0.6,7,1.1,0,0,0,,0,,0,23,8,6,0,0,0,0,0,0,0,0
3/21/20,US,Idaho,44.2405,-114.4788,36,13,12,1.2,12.5,1.3,0,0,0,,0,,0,36,9,7,0,0,0,0,0,0,0,0
3/22/20,US,Idaho,44.2405,-114.4788,42,6,13,4.2,9.5,2.7,0,0,0,,,,0,42,10,8,0,0,0,0,0,0,0,0
1/22/20,US,Illinois,40.3495,-88.9861,0,0,0,1.0,0,1.0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
1/23/20,US,Illinois,40.3495,-88.9861,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/24/20,US,Illinois,40.3495,-88.9861,1,1,0,,0.5,,0,0,0,,0,,0,1,1,0,0,0,0,0,0,0,0,0
1/25/20,US,Illinois,40.3495,-88.9861,1,0,1,,0.5,1.4,0,0,0,,0,,0,1,2,0,0,0,0,0,0,0,0,0
1/26/20,US,Illinois,40.3495,-88.9861,1,0,0,,0,,0,0,0,,0,,0,1,3,0,0,0,0,0,0,0,0,0
1/27/20,US,Illinois,40.3495,-88.9861,1,0,0,,0,,0,0,0,,0,,0,1,4,0,0,0,0,0,0,0,0,0
1/28/20,US,Illinois,40.3495,-88.9861,1,0,0,,0,,0,0,0,,0,,0,1,5,0,0,0,0,0,0,0,0,0
1/29/20,US,Illinois,40.3495,-88.9861,1,0,0,,0,,0,0,0,,0,,0,1,6,0,0,0,0,0,0,0,0,0
1/30/20,US,Illinois,40.3495,-88.9861,1,0,0,,0,,0,0,0,,0,,0,1,7,0,0,0,0,0,0,0,0,0
1/31/20,US,Illinois,40.3495,-88.9861,2,1,0,0.7,0.5,1.4,0,0,0,,0,,0,2,8,0,0,0,0,0,0,0,0,0
2/1/20,US,Illinois,40.3495,-88.9861,2,0,1,,0.5,2.8,0,0,0,,0,,0,2,9,0,0,0,0,0,0,0,0,0
2/2/20,US,Illinois,40.3495,-88.9861,2,0,0,,0,,0,0,0,,0,,0,2,10,0,0,0,0,0,0,0,0,0
2/3/20,US,Illinois,40.3495,-88.9861,2,0,0,,0,,0,0,0,,0,,0,2,11,0,0,0,0,0,0,0,0,0
2/4/20,US,Illinois,40.3495,-88.9861,2,0,0,,0,,0,0,0,,0,,0,2,12,0,0,0,0,0,0,0,0,0
2/5/20,US,Illinois,40.3495,-88.9861,2,0,0,,0,,0,0,0,,0,,0,2,13,0,0,0,0,0,0,0,0,0
2/6/20,US,Illinois,40.3495,-88.9861,2,0,0,,0,,0,0,0,,0,,0,2,14,0,0,0,0,0,0,0,0,0
2/7/20,US,Illinois,40.3495,-88.9861,2,0,0,,0,,0,0,0,,0,,0,2,15,0,0,0,0,0,0,0,0,0
2/8/20,US,Illinois,40.3495,-88.9861,2,0,0,,0,,0,0,0,,0,,0,2,16,0,0,0,0,0,0,0,0,0
2/9/20,US,Illinois,40.3495,-88.9861,2,0,0,,0,,0,0,0,,0,,2,0,17,0,0,0,0,0,0,0,0,0
2/10/20,US,Illinois,40.3495,-88.9861,2,0,0,,0,,0,0,0,,0,,2,0,18,0,0,0,0,0,0,0,0,0
2/11/20,US,Illinois,40.3495,-88.9861,2,0,0,,0,,0,0,0,,0,,2,0,19,0,0,0,0,0,0,0,0,0
2/12/20,US,Illinois,40.3495,-88.9861,2,0,0,,0,,0,0,0,,0,,2,0,20,0,0,0,0,0,0,0,0,0
2/13/20,US,Illinois,40.3495,-88.9861,2,0,0,,0,,0,0,0,,0,,2,0,21,0,0,0,0,0,0,0,0,0
2/14/20,US,Illinois,40.3495,-88.9861,2,0,0,,0,,0,0,0,,0,,2,0,22,0,0,0,0,0,0,0,0,0
2/15/20,US,Illinois,40.3495,-88.9861,2,0,0,,0,,0,0,0,,0,,2,0,23,0,0,0,0,0,0,0,0,0
2/16/20,US,Illinois,40.3495,-88.9861,2,0,0,,0,,0,0,0,,0,,2,0,24,0,0,0,0,0,0,0,0,0
2/17/20,US,Illinois,40.3495,-88.9861,2,0,0,,0,,0,0,0,,0,,2,0,25,0,0,0,0,0,0,0,0,0
2/18/20,US,Illinois,40.3495,-88.9861,2,0,0,,0,,0,0,0,,0,,2,0,26,0,0,0,0,0,0,0,0,0
2/19/20,US,Illinois,40.3495,-88.9861,2,0,0,,0,,0,0,0,,0,,2,0,27,0,0,0,0,0,0,0,0,0
2/20/20,US,Illinois,40.3495,-88.9861,2,0,0,,0,,0,0,0,,0,,2,0,28,0,0,0,0,0,0,0,0,0
2/21/20,US,Illinois,40.3495,-88.9861,2,0,0,,0,,0,0,0,,0,,2,0,29,0,0,0,0,0,0,0,0,0
2/22/20,US,Illinois,40.3495,-88.9861,2,0,0,,0,,0,0,0,,0,,2,0,30,0,0,0,0,0,0,0,0,0
2/23/20,US,Illinois,40.3495,-88.9861,2,0,0,,0,,0,0,0,,0,,2,0,31,0,0,0,0,0,0,0,0,0
2/24/20,US,Illinois,40.3495,-88.9861,2,0,0,,0,,0,0,0,,0,,2,0,32,0,0,0,0,0,0,0,0,0
2/25/20,US,Illinois,40.3495,-88.9861,2,0,0,,0,,0,0,0,,0,,2,0,33,0,0,0,0,0,0,0,0,0
2/26/20,US,Illinois,40.3495,-88.9861,2,0,0,,0,,0,0,0,,0,,2,0,34,0,0,0,0,0,0,0,0,0
2/27/20,US,Illinois,40.3495,-88.9861,2,0,0,,0,,0,0,0,,0,,2,0,35,0,0,0,0,0,0,0,0,0
2/28/20,US,Illinois,40.3495,-88.9861,2,0,0,,0,,0,0,0,,0,,2,0,36,0,0,0,0,0,0,0,0,0
2/29/20,US,Illinois,40.3495,-88.9861,2,0,0,,0,,0,0,0,,0,,2,0,37,0,0,0,0,0,0,0,0,0
3/1/20,US,Illinois,40.3495,-88.9861,3,1,0,,0.5,,0,0,0,,0,,2,1,38,0,0,0,0,0,0,0,0,0
3/2/20,US,Illinois,40.3495,-88.9861,4,1,1,0.7,1,0.7,0,0,0,,0,,2,2,39,0,0,0,0,0,0,0,0,0
3/3/20,US,Illinois,40.3495,-88.9861,4,0,1,,0.5,2.8,0,0,0,,0,,2,2,40,0,0,0,0,0,0,0,0,0
3/4/20,US,Illinois,40.3495,-88.9861,4,0,0,,0,,0,0,0,,0,,2,2,41,0,0,0,0,0,0,0,0,0
3/5/20,US,Illinois,40.3495,-88.9861,5,1,0,1.4,0.5,2.8,0,0,0,,0,,2,3,42,1,0,0,0,0,0,0,0,0
3/6/20,US,Illinois,40.3495,-88.9861,5,0,1,,0.5,4.2,0,0,0,,0,,2,3,43,2,0,0,0,0,0,0,0,0
3/7/20,US,Illinois,40.3495,-88.9861,6,1,0,2.1,0.5,4.2,0,0,0,,0,,2,4,44,3,0,0,0,0,0,0,0,0
3/8/20,US,Illinois,40.3495,-88.9861,7,1,1,2.8,1,2.8,0,0,0,,0,,2,5,45,4,0,0,0,0,0,0,0,0
3/9/20,US,Illinois,40.3495,-88.9861,7,0,1,,0.5,7.0,0,0,0,,0,,2,5,46,5,0,0,0,0,0,0,0,0
3/10/20,US,Illinois,40.3495,-88.9861,12,5,0,0.7,2.5,1.4,0,0,0,,0,,2,10,47,6,0,0,0,0,0,0,0,0
3/11/20,US,Illinois,40.3495,-88.9861,25,13,5,0.5,9,0.8,0,0,0,,0,,2,23,48,7,0,0,0,0,0,0,0,0
3/12/20,US,Illinois,40.3495,-88.9861,32,7,13,2.3,10,1.6,0,0,0,,0,,2,30,49,8,0,0,0,0,0,0,0,0
3/13/20,US,Illinois,40.3495,-88.9861,46,14,7,1.5,10.5,2.0,0,0,0,,0,,2,44,50,9,0,0,0,0,0,0,0,0
3/14/20,US,Illinois,40.3495,-88.9861,64,18,14,1.7,16,1.9,0,0,0,,0,,2,62,51,10,0,0,0,0,0,0,0,0
3/15/20,US,Illinois,40.3495,-88.9861,93,29,18,1.5,23.5,1.8,0,0,0,,0,,2,91,52,11,0,0,0,0,0,0,0,0
3/16/20,US,Illinois,40.3495,-88.9861,105,12,29,5.3,20.5,3.1,0,0,0,,0,,2,103,53,12,1,0,0,0,0,0,0,0
3/17/20,US,Illinois,40.3495,-88.9861,161,56,12,1.3,34,2.1,1,1,0,,0.5,,2,158,54,13,2,0,0,1,0,0,0,0
3/18/20,US,Illinois,40.3495,-88.9861,162,1,56,110.6,28.5,3.9,1,0,1,,0.5,1.4,0,161,55,14,3,0,0,2,0,0,0,0
3/19/20,US,Illinois,40.3495,-88.9861,422,260,1,0.4,130.5,0.9,4,3,0,0.2,1.5,0.5,0,418,56,15,4,1,0,3,0,0,0,0
3/20/20,US,Illinois,40.3495,-88.9861,585,163,260,1.8,211.5,1.4,5,1,3,2.8,2,1.4,0,580,57,16,5,2,0,4,1,0,0,0
3/21/20,US,Illinois,40.3495,-88.9861,753,168,163,2.4,165.5,2.5,6,1,1,3.5,1,3.5,0,747,58,17,6,3,0,5,2,0,0,0
3/22/20,US,Illinois,40.3495,-88.9861,1049,296,168,1.8,232,2.3,9,3,1,1.4,2,2.1,0,1040,59,18,7,4,1,6,3,0,0,0
1/22/20,US,Indiana,39.8494,-86.2583,0,0,0,1.0,0,1.0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
1/23/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/24/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/25/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/26/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/27/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/28/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/29/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/30/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/31/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/1/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/2/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/3/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/4/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/5/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/6/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/7/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/8/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/9/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/10/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/11/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/12/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/13/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/14/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/15/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/16/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/17/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/18/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/19/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/20/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/21/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/22/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/23/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/24/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/25/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/26/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/27/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/28/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/29/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/1/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/2/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/3/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/4/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/5/20,US,Indiana,39.8494,-86.2583,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/6/20,US,Indiana,39.8494,-86.2583,1,1,0,,0.5,,0,0,0,,0,,0,1,1,0,0,0,0,0,0,0,0,0
3/7/20,US,Indiana,39.8494,-86.2583,1,0,1,,0.5,1.4,0,0,0,,0,,0,1,2,0,0,0,0,0,0,0,0,0
3/8/20,US,Indiana,39.8494,-86.2583,2,1,0,0.7,0.5,1.4,0,0,0,,0,,0,2,3,0,0,0,0,0,0,0,0,0
3/9/20,US,Indiana,39.8494,-86.2583,3,1,1,1.4,1,1.4,0,0,0,,0,,0,3,4,0,0,0,0,0,0,0,0,0
3/10/20,US,Indiana,39.8494,-86.2583,6,3,1,0.7,2,1.1,0,0,0,,0,,0,6,5,1,0,0,0,0,0,0,0,0
3/11/20,US,Indiana,39.8494,-86.2583,11,5,3,0.8,4,1.1,0,0,0,,0,,0,11,6,2,0,0,0,0,0,0,0,0
3/12/20,US,Indiana,39.8494,-86.2583,13,2,5,3.8,3.5,2.2,0,0,0,,0,,0,13,7,3,0,0,0,0,0,0,0,0
3/13/20,US,Indiana,39.8494,-86.2583,13,0,2,,1,9.1,0,0,0,,0,,0,13,8,4,0,0,0,0,0,0,0,0
3/14/20,US,Indiana,39.8494,-86.2583,16,3,0,3.0,1.5,6.1,0,0,0,,0,,0,16,9,5,0,0,0,0,0,0,0,0
3/15/20,US,Indiana,39.8494,-86.2583,20,4,3,2.8,3.5,3.2,0,0,0,,0,,0,20,10,6,0,0,0,0,0,0,0,0
3/16/20,US,Indiana,39.8494,-86.2583,25,5,4,2.8,4.5,3.1,1,1,0,,0.5,,0,24,11,7,0,0,0,1,0,0,0,0
3/17/20,US,Indiana,39.8494,-86.2583,30,5,5,3.4,5,3.4,2,1,1,0.7,1,0.7,0,28,12,8,0,0,0,2,0,0,0,0
3/18/20,US,Indiana,39.8494,-86.2583,39,9,5,2.2,7,2.8,2,0,1,,0.5,2.8,0,37,13,9,0,0,0,3,0,0,0,0
3/19/20,US,Indiana,39.8494,-86.2583,60,21,9,1.2,15,1.7,2,0,0,,0,,0,58,14,10,0,0,0,4,0,0,0,0
3/20/20,US,Indiana,39.8494,-86.2583,86,26,21,1.6,23.5,1.7,2,0,0,,0,,0,84,15,11,0,0,0,5,0,0,0,0
3/21/20,US,Indiana,39.8494,-86.2583,128,42,26,1.4,34,1.7,4,2,0,0.7,1,1.4,0,124,16,12,1,0,0,6,0,0,0,0
3/22/20,US,Indiana,39.8494,-86.2583,201,73,42,1.2,57.5,1.5,6,2,2,1.4,2,1.4,0,195,17,13,2,0,0,7,1,0,0,0
1/22/20,US,Iowa,42.0115,-93.2105,0,0,0,1.0,0,1.0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
1/23/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/24/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/25/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/26/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/27/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/28/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/29/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/30/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/31/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/1/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/2/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/3/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/4/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/5/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/6/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/7/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/8/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/9/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/10/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/11/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/12/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/13/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/14/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/15/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/16/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/17/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/18/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/19/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/20/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/21/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/22/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/23/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/24/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/25/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/26/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/27/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/28/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/29/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/1/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/2/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/3/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/4/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/5/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/6/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/7/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/8/20,US,Iowa,42.0115,-93.2105,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/9/20,US,Iowa,42.0115,-93.2105,3,3,0,,1.5,,0,0,0,,0,,0,3,1,0,0,0,0,0,0,0,0,0
3/10/20,US,Iowa,42.0115,-93.2105,8,5,3,0.4,4,0.5,0,0,0,,0,,0,8,2,1,0,0,0,0,0,0,0,0
3/11/20,US,Iowa,42.0115,-93.2105,13,5,5,1.1,5,1.1,0,0,0,,0,,0,13,3,2,0,0,0,0,0,0,0,0
3/12/20,US,Iowa,42.0115,-93.2105,16,3,5,3.0,4,2.3,0,0,0,,0,,0,16,4,3,0,0,0,0,0,0,0,0
3/13/20,US,Iowa,42.0115,-93.2105,17,1,3,11.2,2,5.6,0,0,0,,0,,0,17,5,4,0,0,0,0,0,0,0,0
3/14/20,US,Iowa,42.0115,-93.2105,17,0,1,,0.5,23.8,0,0,0,,0,,0,17,6,5,0,0,0,0,0,0,0,0
3/15/20,US,Iowa,42.0115,-93.2105,18,1,0,11.9,0.5,23.8,0,0,0,,0,,0,18,7,6,0,0,0,0,0,0,0,0
3/16/20,US,Iowa,42.0115,-93.2105,23,5,1,2.5,3,4.2,0,0,0,,0,,0,23,8,7,0,0,0,0,0,0,0,0
3/17/20,US,Iowa,42.0115,-93.2105,23,0,5,,2.5,6.4,0,0,0,,0,,0,23,9,8,0,0,0,0,0,0,0,0
3/18/20,US,Iowa,42.0115,-93.2105,29,6,0,2.7,3,5.4,0,0,0,,0,,0,29,10,9,0,0,0,0,0,0,0,0
3/19/20,US,Iowa,42.0115,-93.2105,44,15,6,1.4,10.5,1.9,0,0,0,,0,,0,44,11,10,0,0,0,0,0,0,0,0
3/20/20,US,Iowa,42.0115,-93.2105,45,1,15,30.8,8,3.8,0,0,0,,0,,0,45,12,11,0,0,0,0,0,0,0,0
3/21/20,US,Iowa,42.0115,-93.2105,68,23,1,1.4,12,2.6,0,0,0,,0,,0,68,13,12,0,0,0,0,0,0,0,0
3/22/20,US,Iowa,42.0115,-93.2105,90,22,23,2.2,22.5,2.1,0,0,0,,,,0,90,14,13,0,0,0,0,0,0,0,0
1/22/20,US,Kansas,38.5266,-96.7265,0,0,0,1.0,0,1.0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
1/23/20,US,Kansas,38.5266,-96.7265,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/24/20,US,Kansas,38.5266,-96.7265,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/25/20,US,Kansas,38.5266,-96.7265,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/26/20,US,Kansas,38.5266,-96.7265,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/27/20,US,Kansas,38.5266,-96.7265,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/28/20,US,Kansas,38.5266,-96.7265,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
