ConfirmedSource,RecoveredSource,DeathsSource,Location,Country,State,Date,Confirmed,Recovered,Deaths,_TotalFlag
JHU,JHU,JHU,United States|Kentucky,United States,Kentucky,2/12/20,0,0,0,0
JHU,JHU,JHU,United States|Kentucky,United States,Kentucky,2/13/20,0,0,0,0
JHU,JHU,JHU,United States|Kentucky,United States,Kentucky,2/14/20,0,0,0,0
JHU,JHU,JHU,United States|Kentucky,United States,Kentucky,2/15/20,0,0,0,0
JHU,JHU,JHU,United States|Kentucky,United States,Kentucky,2/16/20,0,0,0,0
JHU,JHU,JHU,United States|Kentucky,United States,Kentucky,2/17/20,0,0,0,0
JHU,JHU,JHU,United States|Kentucky,United States,Kentucky,2/18/20,0,0,0,0
JHU,JHU,JHU,United States|Kentucky,United States,Kentucky,2/19/20,0,0,0,0
JHU,JHU,JHU,United States|Kentucky,United States,Kentucky,2/20/20,0,0,0,0
JHU,JHU,JHU,United States|Kentucky,United States,Kentucky,2/21/20,0,0,0,0
JHU,JHU,JHU,United States|Kentucky,United States,Kentucky,2/22/20,0,0,0,0
JHU,JHU,JHU,United States|Kentucky,United States,Kentucky,2/23/20,0,0,0,0
JHU,JHU,JHU,United States|Kentucky,United States,Kentucky,2/24/20,0,0,0,0
JHU,JHU,JHU,United States|Kentucky,United States,Kentucky,2/25/20,0,0,0,0
JHU,JHU,JHU,United States|Kentucky,United States,Kentucky,2/26/20,0,0,0,0
JHU,JHU,JHU,United States|Kentucky,United States,Kentucky,2/27/20,0,0,0,0
JHU,JHU,JHU,United States|Kentucky,United States,Kentucky,2/28/20,0,0,0,0
JHU,JHU,JHU,United States|Kentucky,United States,Kentucky,2/29/20,0,0,0,0
JHU,JHU,JHU,United States|Kentucky,United States,Kentucky,3/1/20,0,0,0,0
JHU,JHU,JHU,United States|Kentucky,United States,Kentucky,3/2/20,0,0,0,0
JHU,JHU,JHU,United States|Kentucky,United States,Kentucky,3/3/20,0,0,0,0
JHU,JHU,JHU,United States|Kentucky,United States,Kentucky,3/4/20,0,0,0,0
JHU,JHU,JHU,United States|Kentucky,United States,Kentucky,3/5/20,0,0,0,0
JHU,JHU,JHU,United States|Kentucky,United States,Kentucky,3/6/20,1,0,0,0
JHU,JHU,JHU,United States|Kentucky,United States,Kentucky,3/7/20,1,0,0,0
JHU,JHU,JHU,United States|Kentucky,United States,Kentucky,3/8/20,1,0,0,0
JHU,JHU,JHU,United States|Kentucky,United States,Kentucky,3/9/20,4,0,0,0
JHU,JHU,JHU,United States|Kentucky,United States,Kentucky,3/10/20,6,0,0,0
JHU,JHU,JHU,United States|Kentucky,United States,Kentucky,3/11/20,8,0,0,0
JHU,JHU,JHU,United States|Kentucky,United States,Kentucky,3/12/20,10,0,0,0
JHU,JHU,JHU,United States|Kentucky,United States,Kentucky,3/13/20,14,0,0,0
JHU,JHU,JHU,United States|Kentucky,United States,Kentucky,3/14/20,14,0,0,0
JHU,JHU,JHU,United States|Kentucky,United States,Kentucky,3/15/20,20,0,0,0
JHU,JHU,JHU,United States|Kentucky,United States,Kentucky,3/16/20,21,1,1,0
Multiple,Multiple,Multiple,United States|Kentucky,United States,Kentucky,3/17/20,26,1,1,0
Multiple,Multiple-Prev,Multiple,United States|Kentucky,United States,Kentucky,3/18/20,35,1,1,0
WikiUS,WikiUS,Multiple,United States|Kentucky,United States,Kentucky,3/19/20,50,2,2,0
WikiUS,WikiUS,Multiple,United States|Kentucky,United States,Kentucky,3/20/20,64,2,2,0
WikiUS,WikiUS,JHU,United States|Kentucky,United States,Kentucky,3/21/20,87,2,3,0
WikiState,WikiUS-Prev,WikiState,United States|Kentucky,United States,Kentucky,3/22/2020,99,2,3,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,1/22/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,1/23/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,1/24/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,1/25/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,1/26/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,1/27/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,1/28/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,1/29/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,1/30/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,1/31/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,2/1/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,2/2/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,2/3/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,2/4/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,2/5/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,2/6/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,2/7/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,2/8/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,2/9/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,2/10/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,2/11/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,2/12/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,2/13/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,2/14/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,2/15/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,2/16/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,2/17/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,2/18/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,2/19/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,2/20/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,2/21/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,2/22/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,2/23/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,2/24/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,2/25/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,2/26/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,2/27/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,2/28/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,2/29/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,3/1/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,3/2/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,3/3/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,3/4/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,3/5/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,3/6/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,3/7/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,3/8/20,0,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,3/9/20,1,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,3/10/20,1,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,3/11/20,6,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,3/12/20,19,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,3/13/20,36,0,0,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,3/14/20,77,0,1,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,3/15/20,91,0,2,0
JHU,JHU,JHU,United States|Louisiana,United States,Louisiana,3/16/20,136,0,3,0
Multiple,Multiple,Multiple,United States|Louisiana,United States,Louisiana,3/17/20,196,0,4,0
Multiple,Multiple,WikiUS,United States|Louisiana,United States,Louisiana,3/18/20,280,0,7,0
Multiple,Multiple,Multiple,United States|Louisiana,United States,Louisiana,3/19/20,392,0,10,0
Multiple,Multiple,Multiple,United States|Louisiana,United States,Louisiana,3/20/20,538,0,14,0
Multiple,Multiple,Multiple,United States|Louisiana,United States,Louisiana,3/21/20,763,0,20,0
WikiState,WikiState,Multiple,United States|Louisiana,United States,Louisiana,3/22/2020,837,0,20,0
JHU,JHU,JHU,United States|Maine,United States,Maine,1/22/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,1/23/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,1/24/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,1/25/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,1/26/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,1/27/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,1/28/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,1/29/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,1/30/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,1/31/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,2/1/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,2/2/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,2/3/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,2/4/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,2/5/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,2/6/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,2/7/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,2/8/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,2/9/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,2/10/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,2/11/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,2/12/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,2/13/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,2/14/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,2/15/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,2/16/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,2/17/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,2/18/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,2/19/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,2/20/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,2/21/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,2/22/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,2/23/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,2/24/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,2/25/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,2/26/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,2/27/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,2/28/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,2/29/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,3/1/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,3/2/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,3/3/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,3/4/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,3/5/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,3/6/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,3/7/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,3/8/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,3/9/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,3/10/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,3/11/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,3/12/20,0,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,3/13/20,1,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,3/14/20,3,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,3/15/20,12,0,0,0
JHU,JHU,JHU,United States|Maine,United States,Maine,3/16/20,17,0,0,0
Multiple,Multiple,Multiple,United States|Maine,United States,Maine,3/17/20,32,0,0,0
Multiple,Multiple,Multiple,United States|Maine,United States,Maine,3/18/20,43,0,0,0
WikiState,WikiState,Multiple,United States|Maine,United States,Maine,3/19/20,53,1,0,0
WikiState,WikiState,Multiple,United States|Maine,United States,Maine,3/20/20,56,1,0,0
BNO_US,BNO_US,Multiple,United States|Maine,United States,Maine,3/21/20,70,3,0,0
BNO_US,BNO_US,Multiple,United States|Maine,United States,Maine,3/22/2020,89,3,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,1/22/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,1/23/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,1/24/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,1/25/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,1/26/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,1/27/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,1/28/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,1/29/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,1/30/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,1/31/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,2/1/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,2/2/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,2/3/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,2/4/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,2/5/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,2/6/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,2/7/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,2/8/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,2/9/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,2/10/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,2/11/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,2/12/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,2/13/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,2/14/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,2/15/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,2/16/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,2/17/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,2/18/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,2/19/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,2/20/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,2/21/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,2/22/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,2/23/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,2/24/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,2/25/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,2/26/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,2/27/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,2/28/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,2/29/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,3/1/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,3/2/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,3/3/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,3/4/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,3/5/20,0,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,3/6/20,3,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,3/7/20,3,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,3/8/20,5,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,3/9/20,5,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,3/10/20,8,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,3/11/20,9,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,3/12/20,12,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,3/13/20,18,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,3/14/20,26,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,3/15/20,32,0,0,0
JHU,JHU,JHU,United States|Maryland,United States,Maryland,3/16/20,41,3,0,0
Multiple,Multiple,Multiple,United States|Maryland,United States,Maryland,3/17/20,60,3,0,0
WikiUS,WikiUS,BNO_US,United States|Maryland,United States,Maryland,3/18/20,85,4,1,0
WikiUS,WikiUS,Multiple,United States|Maryland,United States,Maryland,3/19/20,109,4,1,0
WikiUS,WikiUS,Multiple,United States|Maryland,United States,Maryland,3/20/20,150,4,2,0
WikiUS,WikiUS,Multiple,United States|Maryland,United States,Maryland,3/21/20,193,4,2,0
WikiState,WikiUS-Prev,WikiState,United States|Maryland,United States,Maryland,3/22/2020,244,4,3,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,1/22/20,0,0,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,1/23/20,0,0,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,1/24/20,0,0,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,1/25/20,0,0,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,1/26/20,0,0,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,1/27/20,0,0,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,1/28/20,0,0,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,1/29/20,0,0,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,1/30/20,0,0,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,1/31/20,0,0,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,2/1/20,1,0,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,2/2/20,1,0,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,2/3/20,1,0,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,2/4/20,1,0,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,2/5/20,1,0,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,2/6/20,1,0,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,2/7/20,1,0,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,2/8/20,1,0,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,2/9/20,1,0,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,2/10/20,1,0,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,2/11/20,1,0,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,2/12/20,1,0,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,2/13/20,1,0,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,2/14/20,1,0,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,2/15/20,1,0,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,2/16/20,1,0,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,2/17/20,1,0,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,2/18/20,1,0,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,2/19/20,1,0,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,2/20/20,1,0,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,2/21/20,1,0,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,2/22/20,1,0,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,2/23/20,1,0,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,2/24/20,1,0,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,2/25/20,1,0,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,2/26/20,1,0,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,2/27/20,1,0,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,2/28/20,1,1,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,2/29/20,1,1,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,3/1/20,1,1,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,3/2/20,1,1,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,3/3/20,2,1,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,3/4/20,2,1,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,3/5/20,2,1,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,3/6/20,6,1,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,3/7/20,6,1,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,3/8/20,22,1,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,3/9/20,22,1,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,3/10/20,92,1,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,3/11/20,95,1,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,3/12/20,108,1,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,3/13/20,123,1,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,3/14/20,138,1,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,3/15/20,164,1,0,0
JHU,JHU,JHU,United States|Massachusetts,United States,Massachusetts,3/16/20,197,1,0,0
Multiple,Multiple,Multiple,United States|Massachusetts,United States,Massachusetts,3/17/20,218,1,0,0
WikiUS,WikiUS,Multiple,United States|Massachusetts,United States,Massachusetts,3/18/20,256,1,0,0
WikiUS,WikiUS,Multiple,United States|Massachusetts,United States,Massachusetts,3/19/20,328,1,0,0
WikiUS,WikiUS,Multiple,United States|Massachusetts,United States,Massachusetts,3/20/20,413,1,1,0
JHU,WikiUS-Prev,BNO_US,United States|Massachusetts,United States,Massachusetts,3/21/20,525,1,2,0
Multiple,Multiple,BNO_US,United States|Massachusetts,United States,Massachusetts,3/22/2020,525,,2,0
JHU,JHU,JHU,United States|Michigan,United States,Michigan,1/22/20,0,0,0,0
JHU,JHU,JHU,United States|Michigan,United States,Michigan,1/23/20,0,0,0,0
JHU,JHU,JHU,United States|Michigan,United States,Michigan,1/24/20,0,0,0,0
JHU,JHU,JHU,United States|Michigan,United States,Michigan,1/25/20,0,0,0,0
JHU,JHU,JHU,United States|Michigan,United States,Michigan,1/26/20,0,0,0,0
JHU,JHU,JHU,United States|Michigan,United States,Michigan,1/27/20,0,0,0,0
JHU,JHU,JHU,United States|Michigan,United States,Michigan,1/28/20,0,0,0,0
JHU,JHU,JHU,United States|Michigan,United States,Michigan,1/29/20,0,0,0,0
JHU,JHU,JHU,United States|Michigan,United States,Michigan,1/30/20,0,0,0,0
JHU,JHU,JHU,United States|Michigan,United States,Michigan,1/31/20,0,0,0,0
JHU,JHU,JHU,United States|Michigan,United States,Michigan,2/1/20,0,0,0,0
JHU,JHU,JHU,United States|Michigan,United States,Michigan,2/2/20,0,0,0,0
JHU,JHU,JHU,United States|Michigan,United States,Michigan,2/3/20,0,0,0,0
JHU,JHU,JHU,United States|Michigan,United States,Michigan,2/4/20,0,0,0,0
JHU,JHU,JHU,United States|Michigan,United States,Michigan,2/5/20,0,0,0,0
JHU,JHU,JHU,United States|Michigan,United States,Michigan,2/6/20,0,0,0,0
JHU,JHU,JHU,United States|Michigan,United States,Michigan,2/7/20,0,0,0,0
JHU,JHU,JHU,United States|Michigan,United States,Michigan,2/8/20,0,0,0,0
JHU,JHU,JHU,United States|Michigan,United States,Michigan,2/9/20,0,0,0,0
JHU,JHU,JHU,United States|Michigan,United States,Michigan,2/10/20,0,0,0,0
JHU,JHU,JHU,United States|Michigan,United States,Michigan,2/11/20,0,0,0,0
JHU,JHU,JHU,United States|Michigan,United States,Michigan,2/12/20,0,0,0,0
JHU,JHU,JHU,United States|Michigan,United States,Michigan,2/13/20,0,0,0,0
JHU,JHU,JHU,United States|Michigan,United States,Michigan,2/14/20,0,0,0,0
JHU,JHU,JHU,United States|Michigan,United States,Michigan,2/15/20,0,0,0,0
JHU,JHU,JHU,United States|Michigan,United States,Michigan,2/16/20,0,0,0,0
JHU,JHU,JHU,United States|Michigan,United States,Michigan,2/17/20,0,0,0,0
JHU,JHU,JHU,United States|Michigan,United States,Michigan,2/18/20,0,0,0,0
JHU,JHU,JHU,United States|Michigan,United States,Michigan,2/19/20,0,0,0,0
JHU,JHU,JHU,United States|Michigan,United States,Michigan,2/20/20,0,0,0,0
JHU,JHU,JHU,United States|Michigan,United States,Michigan,2/21/20,0,0,0,0
JHU,JHU,JHU,United States|Michigan,United States,Michigan,2/22/20,0,0,0,0
JHU,JHU,JHU,United States|Michigan,United States,Michigan,2/23/20,0,0,0,0
JHU,JHU,JHU,United States|Michigan,United States,Michigan,2/24/20,0,0,0,0
JHU,JHU,JHU,United States|Michigan,United States,Michigan,2/25/20,0,0,0,0
JHU,JHU,JHU,United States|Michigan,United States,Michigan,2/26/20,0,0,0,0
